date,hour,day_name,is_weekdays,is_am,is_Rush_Hour,longitude,latitude,median_length,median_delay,median_speed_kmh,level,type_ACCIDENT,type_JAM,type_ROAD_CLOSED,type_WEATHERHAZARD
2022-07-06,0,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,1,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,2,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,3,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,4,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,5,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,6,2,0,1,1,106.80051600000002,-6.561997000000004,251.0,112.5,6.8050003,4,0,0,1,0
2022-07-06,6,2,0,1,1,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,7,2,0,1,1,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,8,2,0,1,1,106.80051600000002,-6.561997000000004,430.0,131.0,9.41,3,0,0,1,0
2022-07-06,8,2,0,1,1,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,8,2,0,1,1,106.7380137837838,-6.567681243243246,938.0,85.0,20.3,2,0,1,0,0
2022-07-06,8,2,0,1,1,106.7380137837838,-6.567681243243246,1237.0,194.0,12.98,3,0,1,0,0
2022-07-06,8,2,0,1,1,106.7380137837838,-6.567681243243246,570.0,256.0,6.675,4,0,1,0,0
2022-07-06,8,2,0,1,1,106.76048199999993,-6.543022000000004,1166.0,63.0,21.11,1,0,0,0,1
2022-07-06,8,2,0,1,1,106.76048199999993,-6.543022000000004,939.0,130.0,14.38,2,0,0,0,1
2022-07-06,8,2,0,1,1,106.80159300000008,-6.555780000000009,182.0,109.0,5.01,3,0,0,0,1
2022-07-06,8,2,0,1,1,106.80159300000008,-6.555780000000009,182.0,165.0,3.41,4,0,0,0,1
2022-07-06,9,2,0,1,1,106.76048199999993,-6.543022000000004,671.0,114.5,12.65,3,0,0,0,1
2022-07-06,9,2,0,1,1,106.76048199999993,-6.543022000000004,982.0,106.0,17.075,2,0,0,0,1
2022-07-06,9,2,0,1,1,106.76048199999993,-6.543022000000004,1305.0,90.5,21.53,1,0,0,0,1
2022-07-06,9,2,0,1,1,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,9,2,0,1,1,106.77664899999996,-6.554508999999999,1845.0,73.5,33.23,1,0,0,0,1
2022-07-06,9,2,0,1,1,106.77664899999996,-6.554508999999999,1043.0,79.0,17.53,3,0,0,0,1
2022-07-06,9,2,0,1,1,106.80303820000006,-6.593927399999997,1000.0,71.0,21.73,2,0,1,0,0
2022-07-06,9,2,0,1,1,106.80303820000006,-6.593927399999997,1000.0,197.5,12.02,3,0,1,0,0
2022-07-06,9,2,0,1,1,106.847432,-6.655957,872.0,70.5,21.14,2,0,1,0,0
2022-07-06,9,2,0,1,1,106.847432,-6.655957,1238.0,219.0,12.485001,3,0,1,0,0
2022-07-06,9,2,0,1,1,106.847432,-6.655957,172.0,108.0,4.53,4,0,1,0,0
2022-07-06,9,2,0,1,1,106.7449,-6.572717999999999,1333.0,492.0,7.23,4,0,1,0,0
2022-07-06,9,2,0,1,1,106.7449,-6.572717999999999,1069.0,100.0,17.59,2,0,1,0,0
2022-07-06,9,2,0,1,1,106.7449,-6.572717999999999,1218.0,148.5,15.74,3,0,1,0,0
2022-07-06,9,2,0,1,1,106.78024999999988,-6.556399,1961.0,92.0,30.88,1,0,0,0,1
2022-07-06,9,2,0,1,1,106.78024999999988,-6.556399,918.0,61.0,25.55,2,0,0,0,1
2022-07-06,9,2,0,1,1,106.78024999999988,-6.556399,488.0,122.0,11.0,3,0,0,0,1
2022-07-06,9,2,0,1,1,106.78024999999988,-6.556399,536.5,217.0,6.5299997,4,0,0,0,1
2022-07-06,9,2,0,1,1,106.76671241025628,-6.5609804102564055,1703.0,77.0,30.62,1,0,0,0,1
2022-07-06,9,2,0,1,1,106.76671241025628,-6.5609804102564055,1353.0,105.0,23.44,2,0,0,0,1
2022-07-06,9,2,0,1,1,106.76671241025628,-6.5609804102564055,799.0,141.5,12.04,3,0,0,0,1
2022-07-06,9,2,0,1,1,106.76671241025628,-6.5609804102564055,622.0,313.0,5.115,4,0,0,0,1
2022-07-06,9,2,0,1,1,106.834476,-6.590143000000006,1333.0,45.0,29.45,2,0,0,0,1
2022-07-06,9,2,0,1,1,106.834476,-6.590143000000006,1861.0,62.0,31.43,1,0,0,0,1
2022-07-06,9,2,0,1,1,106.82026729411768,-6.605155588235294,182.0,113.0,4.89,3,0,1,0,0
2022-07-06,9,2,0,1,1,106.82026729411768,-6.605155588235294,233.0,156.0,4.17,4,0,1,0,0
2022-07-06,9,2,0,1,1,106.80159300000008,-6.555780000000009,182.0,113.0,4.89,3,0,0,0,1
2022-07-06,9,2,0,1,1,106.80159300000008,-6.555780000000009,233.0,156.0,4.17,4,0,0,0,1
2022-07-06,10,2,0,1,0,106.80051600000002,-6.561997000000004,631.0,178.0,9.1,3,0,0,1,0
2022-07-06,10,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,10,2,0,1,0,106.847432,-6.655957,1340.0,348.0,9.57,3,0,1,0,0
2022-07-06,10,2,0,1,0,106.847432,-6.655957,1553.0,452.0,8.97,4,0,1,0,0
2022-07-06,10,2,0,1,0,106.73392400000009,-6.564068,1147.0,84.0,21.36,2,0,1,0,0
2022-07-06,10,2,0,1,0,106.73392400000009,-6.564068,1417.0,150.5,14.865,3,0,1,0,0
2022-07-06,10,2,0,1,0,106.73392400000009,-6.564068,1420.0,623.0,6.56,4,0,1,0,0
2022-07-06,10,2,0,1,0,106.78025,-6.556399,946.0,71.0,23.26,2,0,0,0,1
2022-07-06,10,2,0,1,0,106.78025,-6.556399,1989.0,81.0,32.54,1,0,0,0,1
2022-07-06,10,2,0,1,0,106.78025,-6.556399,560.0,145.0,10.91,3,0,0,0,1
2022-07-06,10,2,0,1,0,106.78025,-6.556399,488.0,247.0,5.505,4,0,0,0,1
2022-07-06,10,2,0,1,0,106.75990899999994,-6.567576000000002,1930.0,83.0,30.29,1,0,1,0,0
2022-07-06,10,2,0,1,0,106.75990899999994,-6.567576000000002,1052.0,82.0,21.61,2,0,1,0,0
2022-07-06,10,2,0,1,0,106.75990899999994,-6.567576000000002,997.0,156.0,14.02,3,0,1,0,0
2022-07-06,10,2,0,1,0,106.75990899999994,-6.567576000000002,448.0,303.0,4.67,4,0,1,0,0
2022-07-06,10,2,0,1,0,106.764066,-6.563284,1930.0,83.0,30.29,1,0,0,0,1
2022-07-06,10,2,0,1,0,106.764066,-6.563284,1052.0,82.0,21.61,2,0,0,0,1
2022-07-06,10,2,0,1,0,106.764066,-6.563284,997.0,156.0,14.02,3,0,0,0,1
2022-07-06,10,2,0,1,0,106.764066,-6.563284,448.0,303.0,4.67,4,0,0,0,1
2022-07-06,10,2,0,1,0,106.76048199999993,-6.543022000000004,1127.0,73.0,20.28,1,0,0,0,1
2022-07-06,10,2,0,1,0,106.76048199999993,-6.543022000000004,780.0,95.5,15.184999,2,0,0,0,1
2022-07-06,10,2,0,1,0,106.76048199999993,-6.543022000000004,1187.0,317.0,8.845,3,0,0,0,1
2022-07-06,10,2,0,1,0,106.76048199999993,-6.543022000000004,428.0,330.0,4.12,4,0,0,0,1
2022-07-06,10,2,0,1,0,106.81856550000002,-6.602054500000001,669.0,155.0,5.77,3,0,1,0,0
2022-07-06,10,2,0,1,0,106.81856550000002,-6.602054500000001,233.0,242.0,3.04,4,0,1,0,0
2022-07-06,10,2,0,1,0,106.80159300000008,-6.555780000000009,669.0,155.0,5.77,3,0,0,0,1
2022-07-06,10,2,0,1,0,106.80159300000008,-6.555780000000009,233.0,242.0,3.04,4,0,0,0,1
2022-07-06,11,2,0,1,0,106.74958414285716,-6.543913107142855,1056.0,186.0,11.5,2,0,1,0,0
2022-07-06,11,2,0,1,0,106.80051600000002,-6.561997000000004,631.0,91.0,13.98,2,0,0,1,0
2022-07-06,11,2,0,1,0,106.80051600000002,-6.561997000000004,631.0,178.0,9.1,3,0,0,1,0
2022-07-06,11,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,11,2,0,1,0,106.807911,-6.605504999999996,1780.0,63.0,29.3,1,0,1,0,0
2022-07-06,11,2,0,1,0,106.807911,-6.605504999999996,1578.0,114.5,21.83,2,0,1,0,0
2022-07-06,11,2,0,1,0,106.807911,-6.605504999999996,1164.0,139.0,16.58,3,0,1,0,0
2022-07-06,11,2,0,1,0,106.758760875,-6.568404125,1066.5,87.0,20.735,2,0,1,0,0
2022-07-06,11,2,0,1,0,106.758760875,-6.568404125,1065.0,182.0,12.19,3,0,1,0,0
2022-07-06,11,2,0,1,0,106.758760875,-6.568404125,317.0,178.0,5.42,4,0,1,0,0
2022-07-06,11,2,0,1,0,106.76048199999993,-6.543022000000004,360.5,292.5,3.81,4,0,0,0,1
2022-07-06,11,2,0,1,0,106.76048199999993,-6.543022000000004,809.0,134.0,12.45,2,0,0,0,1
2022-07-06,11,2,0,1,0,106.809141,-6.603153000000002,355.0,166.0,6.665,4,0,1,0,0
2022-07-06,11,2,0,1,0,106.809141,-6.603153000000002,355.0,103.5,9.885,3,0,1,0,0
2022-07-06,11,2,0,1,0,106.80159300000008,-6.555780000000009,233.0,236.0,3.11,4,0,0,0,1
2022-07-06,11,2,0,1,0,106.80159300000008,-6.555780000000009,379.0,85.0,8.415,3,0,0,0,1
2022-07-06,12,2,0,1,0,106.80758299999994,-6.605345999999998,1354.0,66.0,26.07,1,0,1,0,0
2022-07-06,12,2,0,1,0,106.80758299999994,-6.605345999999998,1820.0,103.0,22.470001,2,0,1,0,0
2022-07-06,12,2,0,1,0,106.80758299999994,-6.605345999999998,1440.0,174.0,17.23,3,0,1,0,0
2022-07-06,12,2,0,1,0,106.80758299999994,-6.605345999999998,571.0,199.0,7.48,4,0,1,0,0
2022-07-06,12,2,0,1,0,106.794449,-6.607636999999999,515.0,64.0,13.39,2,0,1,0,0
2022-07-06,12,2,0,1,0,106.794449,-6.607636999999999,406.0,129.0,7.55,3,0,1,0,0
2022-07-06,12,2,0,1,0,106.794449,-6.607636999999999,169.0,162.0,3.26,4,0,1,0,0
2022-07-06,12,2,0,1,0,106.805962,-6.568877999999999,931.0,85.0,20.73,2,0,1,0,0
2022-07-06,12,2,0,1,0,106.805962,-6.568877999999999,617.0,114.0,12.24,3,0,1,0,0
2022-07-06,12,2,0,1,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,12,2,0,1,0,106.75444999999996,-6.568985999999999,1289.0,61.0,25.79,1,0,1,0,0
2022-07-06,12,2,0,1,0,106.75444999999996,-6.568985999999999,1147.0,89.0,20.17,2,0,1,0,0
2022-07-06,12,2,0,1,0,106.75444999999996,-6.568985999999999,905.0,161.5,12.885,3,0,1,0,0
2022-07-06,12,2,0,1,0,106.80314700000004,-6.601988000000004,702.0,195.0,9.51,3,0,1,0,0
2022-07-06,12,2,0,1,0,106.80314700000004,-6.601988000000004,702.0,258.0,7.82,4,0,1,0,0
2022-07-06,12,2,0,1,0,106.75807200000004,-6.568900999999999,1581.0,75.5,29.465,1,0,1,0,0
2022-07-06,12,2,0,1,0,106.75807200000004,-6.568900999999999,1052.0,103.0,19.41,2,0,1,0,0
2022-07-06,12,2,0,1,0,106.75807200000004,-6.568900999999999,713.0,109.0,14.52,3,0,1,0,0
2022-07-06,12,2,0,1,0,106.75807200000004,-6.568900999999999,677.0,432.5,4.855,4,0,1,0,0
2022-07-06,12,2,0,1,0,106.76048199999993,-6.543022000000004,1122.0,67.5,19.045,1,0,0,0,1
2022-07-06,12,2,0,1,0,106.76048199999993,-6.543022000000004,936.0,89.0,17.91,2,0,0,0,1
2022-07-06,12,2,0,1,0,106.80914099999998,-6.603153,355.0,174.5,6.375,4,0,1,0,0
2022-07-06,12,2,0,1,0,106.80159300000008,-6.555780000000009,548.0,90.0,15.43,3,0,0,0,1
2022-07-06,12,2,0,1,0,106.80159300000008,-6.555780000000009,233.0,222.0,3.28,4,0,0,0,1
2022-07-06,13,2,0,0,0,106.81086999999994,-6.602685,419.0,76.0,11.48,2,0,1,0,0
2022-07-06,13,2,0,0,0,106.81086999999994,-6.602685,419.0,178.0,7.04,3,0,1,0,0
2022-07-06,13,2,0,0,0,106.81086999999994,-6.602685,508.0,361.0,4.62,4,0,1,0,0
2022-07-06,13,2,0,0,0,106.81149700000005,-6.601512000000005,585.0,119.0,13.85,3,0,1,0,0
2022-07-06,13,2,0,0,0,106.81149700000005,-6.601512000000005,585.0,251.0,7.41,4,0,1,0,0
2022-07-06,13,2,0,0,0,106.794449,-6.607637,476.0,64.0,12.38,2,0,1,0,0
2022-07-06,13,2,0,0,0,106.794449,-6.607637,406.0,87.0,10.075001,3,0,1,0,0
2022-07-06,13,2,0,0,0,106.794449,-6.607637,169.0,159.5,3.25,4,0,1,0,0
2022-07-06,13,2,0,0,0,106.80596199999997,-6.568878000000001,1167.0,86.0,22.88,2,0,1,0,0
2022-07-06,13,2,0,0,0,106.80596199999997,-6.568878000000001,675.0,98.0,14.49,3,0,1,0,0
2022-07-06,13,2,0,0,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,13,2,0,0,0,106.75445,-6.568986000000001,1420.0,60.0,27.335,1,0,1,0,0
2022-07-06,13,2,0,0,0,106.75445,-6.568986000000001,1147.0,91.0,20.04,2,0,1,0,0
2022-07-06,13,2,0,0,0,106.75445,-6.568986000000001,1218.0,105.0,19.76,3,0,1,0,0
2022-07-06,13,2,0,0,0,106.80764,-6.561833999999999,1640.0,64.0,32.335,1,0,1,0,0
2022-07-06,13,2,0,0,0,106.80764,-6.561833999999999,845.0,69.0,22.94,2,0,1,0,0
2022-07-06,13,2,0,0,0,106.80764,-6.561833999999999,488.0,118.0,11.29,3,0,1,0,0
2022-07-06,13,2,0,0,0,106.76048199999993,-6.543022000000004,671.0,113.0,12.76,3,0,0,0,1
2022-07-06,13,2,0,0,0,106.76048199999993,-6.543022000000004,1122.0,120.0,16.32,2,0,0,0,1
2022-07-06,13,2,0,0,0,106.76048199999993,-6.543022000000004,1470.0,74.0,23.1,1,0,0,0,1
2022-07-06,13,2,0,0,0,106.80826699999992,-6.603768000000001,355.0,217.0,5.255,4,0,1,0,0
2022-07-06,13,2,0,0,0,106.80159300000008,-6.555780000000009,1251.0,139.5,19.65,2,0,0,0,1
2022-07-06,13,2,0,0,0,106.80159300000008,-6.555780000000009,233.0,97.0,6.88,3,0,0,0,1
2022-07-06,13,2,0,0,0,106.80159300000008,-6.555780000000009,233.0,159.0,4.0550003,4,0,0,0,1
2022-07-06,14,2,0,0,0,106.84770000000002,-6.653588,171.0,230.0,2.57,4,0,1,0,0
2022-07-06,14,2,0,0,0,106.80051600000002,-6.561997000000004,732.0,76.5,16.59,2,0,0,1,0
2022-07-06,14,2,0,0,0,106.80051600000002,-6.561997000000004,615.0,89.0,16.27,3,0,0,1,0
2022-07-06,14,2,0,0,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,14,2,0,0,0,106.80764000000002,-6.561834000000002,1847.0,89.0,30.23,1,0,1,0,0
2022-07-06,14,2,0,0,0,106.80764000000002,-6.561834000000002,946.0,76.5,24.55,2,0,1,0,0
2022-07-06,14,2,0,0,0,106.80764000000002,-6.561834000000002,488.0,163.5,8.715,3,0,1,0,0
2022-07-06,14,2,0,0,0,106.80764000000002,-6.561834000000002,488.0,192.5,7.62,4,0,1,0,0
2022-07-06,14,2,0,0,0,106.80362907692306,-6.601845999999992,702.0,223.0,8.04,3,0,1,0,0
2022-07-06,14,2,0,0,0,106.80362907692306,-6.601845999999992,702.0,273.0,6.81,4,0,1,0,0
2022-07-06,14,2,0,0,0,106.76048199999993,-6.543022000000004,841.0,61.0,21.26,1,0,0,0,1
2022-07-06,14,2,0,0,0,106.76048199999993,-6.543022000000004,1216.0,110.5,18.145,2,0,0,0,1
2022-07-06,14,2,0,0,0,106.76048199999993,-6.543022000000004,623.0,115.0,12.07,3,0,0,0,1
2022-07-06,14,2,0,0,0,106.80814599999998,-6.603843,355.0,197.0,5.74,4,0,1,0,0
2022-07-06,14,2,0,0,0,106.80159300000008,-6.555780000000009,379.0,89.0,8.22,3,0,0,0,1
2022-07-06,14,2,0,0,0,106.80159300000008,-6.555780000000009,233.0,170.0,4.185,4,0,0,0,1
2022-07-06,15,2,0,0,0,106.84769999999996,-6.653588000000003,182.0,228.0,2.6,4,0,1,0,0
2022-07-06,15,2,0,0,0,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,15,2,0,0,0,106.84565400000008,-6.659008999999998,1544.0,76.0,25.205,1,0,1,0,0
2022-07-06,15,2,0,0,0,106.84565400000008,-6.659008999999998,916.0,75.0,20.04,2,0,1,0,0
2022-07-06,15,2,0,0,0,106.84565400000008,-6.659008999999998,244.0,99.0,6.88,3,0,1,0,0
2022-07-06,15,2,0,0,0,106.84565400000008,-6.659008999999998,272.0,204.5,4.065,4,0,1,0,0
2022-07-06,15,2,0,0,0,106.84711999999992,-6.655774,1425.0,88.0,21.455,2,0,1,0,0
2022-07-06,15,2,0,0,0,106.84711999999992,-6.655774,369.0,91.0,9.56,3,0,1,0,0
2022-07-06,15,2,0,0,0,106.84711999999992,-6.655774,375.0,167.0,5.23,4,0,1,0,0
2022-07-06,15,2,0,0,0,106.80819599999997,-6.562228000000003,1847.0,91.0,30.3,1,0,1,0,0
2022-07-06,15,2,0,0,0,106.80819599999997,-6.562228000000003,918.0,69.0,24.0,2,0,1,0,0
2022-07-06,15,2,0,0,0,106.80819599999997,-6.562228000000003,488.0,124.0,10.83,3,0,1,0,0
2022-07-06,15,2,0,0,0,106.81047399999994,-6.564912999999998,539.0,141.0,9.18,3,0,1,0,0
2022-07-06,15,2,0,0,0,106.81047399999994,-6.564912999999998,601.0,220.0,6.98,4,0,1,0,0
2022-07-06,15,2,0,0,0,106.81716700000004,-6.598152,307.0,89.0,7.85,2,0,1,0,0
2022-07-06,15,2,0,0,0,106.81716700000004,-6.598152,538.0,192.0,6.9,3,0,1,0,0
2022-07-06,15,2,0,0,0,106.81716700000004,-6.598152,375.0,215.0,5.59,4,0,1,0,0
2022-07-06,15,2,0,0,0,106.810683,-6.569494000000001,561.0,227.0,6.6,3,0,1,0,0
2022-07-06,15,2,0,0,0,106.810683,-6.569494000000001,272.0,256.5,3.41,4,0,1,0,0
2022-07-06,15,2,0,0,0,106.76048199999993,-6.543022000000004,1166.0,64.0,23.26,1,0,0,0,1
2022-07-06,15,2,0,0,0,106.76048199999993,-6.543022000000004,800.0,73.5,17.315,2,0,0,0,1
2022-07-06,15,2,0,0,0,106.81769200000004,-6.598155999999998,189.0,94.0,5.4,3,0,1,0,0
2022-07-06,15,2,0,0,0,106.80814600000002,-6.603843,355.0,237.0,4.85,4,0,1,0,0
2022-07-06,15,2,0,0,0,106.80159300000008,-6.555780000000008,208.0,389.0,1.705,4,0,0,0,1
2022-07-06,16,2,0,0,1,106.78871299999994,-6.595712999999998,637.0,63.0,15.2,1,0,1,0,0
2022-07-06,16,2,0,0,1,106.78871299999994,-6.595712999999998,554.0,76.0,13.12,2,0,1,0,0
2022-07-06,16,2,0,0,1,106.78871299999994,-6.595712999999998,593.0,192.0,8.12,3,0,1,0,0
2022-07-06,16,2,0,0,1,106.78871299999994,-6.595712999999998,593.0,283.5,6.025,4,0,1,0,0
2022-07-06,16,2,0,0,1,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,16,2,0,0,1,106.79414700000002,-6.595751000000003,1774.0,101.0,23.3,2,0,1,0,0
2022-07-06,16,2,0,0,1,106.79414700000002,-6.595751000000003,1774.0,321.0,13.44,3,0,1,0,0
2022-07-06,16,2,0,0,1,106.79414700000002,-6.595751000000003,626.0,240.0,7.6899996,4,0,1,0,0
2022-07-06,16,2,0,0,1,106.80753613333334,-6.5764312,1470.0,68.0,29.38,1,0,1,0,0
2022-07-06,16,2,0,0,1,106.80753613333334,-6.5764312,1417.0,110.0,20.89,2,0,1,0,0
2022-07-06,16,2,0,0,1,106.80753613333334,-6.5764312,1023.0,185.0,14.94,3,0,1,0,0
2022-07-06,16,2,0,0,1,106.80753613333334,-6.5764312,571.0,241.0,5.07,4,0,1,0,0
2022-07-06,16,2,0,0,1,106.8362174999999,-6.6414605,1887.0,87.0,28.99,1,0,1,0,0
2022-07-06,16,2,0,0,1,106.8362174999999,-6.6414605,2097.0,182.5,20.56,2,0,1,0,0
2022-07-06,16,2,0,0,1,106.7588810526316,-6.568413842105269,1478.5,62.5,29.154999,1,0,1,0,0
2022-07-06,16,2,0,0,1,106.7588810526316,-6.568413842105269,1052.0,80.0,23.58,2,0,1,0,0
2022-07-06,16,2,0,0,1,106.7588810526316,-6.568413842105269,1655.0,235.5,16.345001,3,0,1,0,0
2022-07-06,16,2,0,0,1,106.7588810526316,-6.568413842105269,677.0,538.0,4.06,4,0,1,0,0
2022-07-06,16,2,0,0,1,106.81165303921568,-6.569693823529419,847.5,446.0,4.3,4,0,1,0,0
2022-07-06,16,2,0,0,1,106.81165303921568,-6.569693823529419,561.0,282.0,5.83,3,0,1,0,0
2022-07-06,16,2,0,0,1,106.76048199999993,-6.543022000000004,1260.0,72.0,20.61,1,0,0,0,1
2022-07-06,16,2,0,0,1,106.76048199999993,-6.543022000000004,1470.0,118.0,19.25,2,0,0,0,1
2022-07-06,16,2,0,0,1,106.80159300000008,-6.555780000000009,562.0,244.0,5.24,2,0,0,0,1
2022-07-06,17,2,0,0,1,106.81194400000004,-6.601204999999996,487.5,125.5,11.43,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.81194400000004,-6.601204999999996,585.0,197.0,6.82,4,0,1,0,0
2022-07-06,17,2,0,0,1,106.80010200000004,-6.576030000000002,692.0,151.0,9.17,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.80010200000004,-6.576030000000002,692.0,317.5,5.545,4,0,1,0,0
2022-07-06,17,2,0,0,1,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,17,2,0,0,1,106.80886,-6.56962,87.0,94.0,2.27,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.79459895652174,-6.594771760869564,1774.0,481.0,9.825001,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.79459895652174,-6.594771760869564,1774.0,563.0,8.88,4,0,1,0,0
2022-07-06,17,2,0,0,1,106.79755700000004,-6.603645999999999,1774.0,481.0,9.825001,3,0,0,0,1
2022-07-06,17,2,0,0,1,106.79755700000004,-6.603645999999999,1774.0,563.0,8.88,4,0,0,0,1
2022-07-06,17,2,0,0,1,106.74254323529408,-6.567004411764709,1147.0,80.0,21.73,2,0,1,0,0
2022-07-06,17,2,0,0,1,106.74254323529408,-6.567004411764709,1002.0,169.5,12.8,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.74254323529408,-6.567004411764709,524.0,246.0,5.11,4,0,1,0,0
2022-07-06,17,2,0,0,1,106.80719246153843,-6.58624967132866,1494.0,77.0,27.93,1,0,1,0,0
2022-07-06,17,2,0,0,1,106.80719246153843,-6.58624967132866,1494.0,137.5,21.39,2,0,1,0,0
2022-07-06,17,2,0,0,1,106.80719246153843,-6.58624967132866,1337.0,261.5,13.514999,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.80686584210528,-6.6042834473684175,1494.0,77.0,27.93,1,0,0,0,1
2022-07-06,17,2,0,0,1,106.80686584210528,-6.6042834473684175,1494.0,137.5,21.39,2,0,0,0,1
2022-07-06,17,2,0,0,1,106.80686584210528,-6.6042834473684175,1337.0,261.5,13.514999,3,0,0,0,1
2022-07-06,17,2,0,0,1,106.79059799999996,-6.599400235294118,379.0,80.5,10.434999,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.79059799999996,-6.599400235294118,443.0,510.5,2.9850001,4,0,1,0,0
2022-07-06,17,2,0,0,1,106.7925816153846,-6.600583307692309,379.0,80.5,10.434999,3,0,0,0,1
2022-07-06,17,2,0,0,1,106.7925816153846,-6.600583307692309,443.0,510.5,2.9850001,4,0,0,0,1
2022-07-06,17,2,0,0,1,106.81155336363636,-6.569682454545455,393.0,127.0,7.67,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.81155336363636,-6.569682454545455,362.0,510.0,2.725,4,0,1,0,0
2022-07-06,17,2,0,0,1,106.76048199999993,-6.543022000000004,1127.0,88.0,20.47,1,0,0,0,1
2022-07-06,17,2,0,0,1,106.76048199999993,-6.543022000000004,1555.0,153.0,17.99,2,0,0,0,1
2022-07-06,17,2,0,0,1,106.76048199999993,-6.543022000000004,300.0,89.5,8.65,3,0,0,0,1
2022-07-06,17,2,0,0,1,106.76048199999993,-6.543022000000004,174.0,101.0,5.17,4,0,0,0,1
2022-07-06,17,2,0,0,1,106.80996300000002,-6.602574000000002,355.0,115.0,9.05,3,0,1,0,0
2022-07-06,17,2,0,0,1,106.80996300000002,-6.602574000000002,355.0,253.5,4.575,4,0,1,0,0
2022-07-06,17,2,0,0,1,106.80159300000008,-6.555780000000008,360.0,65.0,9.33,3,0,0,0,1
2022-07-06,17,2,0,0,1,106.80159300000008,-6.555780000000008,193.0,228.0,2.87,4,0,0,0,1
2022-07-06,18,2,0,0,1,106.760482,-6.543022000000002,1528.0,102.0,20.68,1,0,0,0,1
2022-07-06,18,2,0,0,1,106.760482,-6.543022000000002,1362.0,114.5,18.31,2,0,0,0,1
2022-07-06,18,2,0,0,1,106.760482,-6.543022000000002,478.0,120.0,9.81,3,0,0,0,1
2022-07-06,18,2,0,0,1,106.811944,-6.601205,585.0,291.0,6.495,4,0,1,0,0
2022-07-06,18,2,0,0,1,106.78926199999992,-6.5958229999999975,482.0,103.0,10.48,2,0,1,0,0
2022-07-06,18,2,0,0,1,106.78926199999992,-6.5958229999999975,415.0,159.0,8.04,3,0,1,0,0
2022-07-06,18,2,0,0,1,106.78926199999992,-6.5958229999999975,593.0,369.0,3.8,4,0,1,0,0
2022-07-06,18,2,0,0,1,106.78939499999991,-6.595850000000005,482.0,103.0,10.48,2,0,0,0,1
2022-07-06,18,2,0,0,1,106.78939499999991,-6.595850000000005,415.0,159.0,8.04,3,0,0,0,1
2022-07-06,18,2,0,0,1,106.78939499999991,-6.595850000000005,593.0,369.0,3.8,4,0,0,0,1
2022-07-06,18,2,0,0,1,106.80051600000002,-6.561997000000004,167.0,-1.0,0.0,5,0,0,1,0
2022-07-06,18,2,0,0,1,106.76246496875,-6.579109593749993,1359.0,61.0,27.869999,1,0,0,0,1
2022-07-06,18,2,0,0,1,106.76246496875,-6.579109593749993,494.0,105.0,9.91,2,0,0,0,1
2022-07-06,18,2,0,0,1,106.76246496875,-6.579109593749993,494.0,184.0,7.9,3,0,0,0,1
2022-07-06,18,2,0,0,1,106.77602350000004,-6.592244499999998,1414.0,68.0,24.75,1,0,0,0,1
2022-07-06,18,2,0,0,1,106.77602350000004,-6.592244499999998,1003.5,108.0,17.785,2,0,0,0,1
2022-07-06,18,2,0,0,1,106.79421864705876,-6.595595176470586,1347.0,64.0,27.1,2,0,1,0,0
